x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
0.544839969,0.350836751,0.952187928,0.252114305,0.551392599,0.190777984,0.437691306,0.454927836,0.131371118,0.012179541,0.722576817,0.507858399,0.65087579,0.467282252,0.450911696,0.145378859,0.879801765,0.754916506,0.190766292,0.627342307
0.440674414,0.310023528,0.364496666,0.110571912,0.406644993,0.714700852,0.087353128,0.650647823,0.862996857,0.133504787,0.097690864,0.74080362,0.01056421,0.192745401,0.511142107,0.269989098,0.541319893,0.641980018,0.358861079,0.513556104
0.818191706,0.313942811,0.924545892,0.628168481,0.905956452,0.852354271,0.997083307,0.071246856,0.600407039,0.588962831,0.16899259,0.37602128,0.235893049,0.882486803,0.940491196,0.421477547,0.471488598,0.003452993,0.745148494,0.534963993
0.328304875,0.276062771,0.307000272,0.538582245,0.681257288,0.341134634,0.567896268,0.720940531,0.673424162,0.105990708,0.747881963,0.64865196,0.050988134,0.430172601,0.143961979,0.687841172,0.893976242,0.67223795,0.363709254,0.5446074
0.308662988,0.320208764,0.008522698,0.970708875,0.204175347,0.927597978,0.097620298,0.663293787,0.814458297,0.688725478,0.112928702,0.772506099,0.80682221,0.116737357,0.597267631,0.068661801,0.450588432,0.232219539,0.591476198,0.365031801
0.2436285,0.756503799,0.364953347,0.386846898,0.654453545,0.830563137,0.629757907,0.100264901,0.167705461,0.841332166,0.596267148,0.873232115,0.236855556,0.958881047,0.121719499,0.780595348,0.652052225,0.804803458,0.513770525,0.536974801
0.323550642,0.23687675,0.534833126,0.209954172,0.627478814,0.503975038,0.378889205,0.208010293,0.50132298,0.390692997,0.570924111,0.615749731,0.625371408,0.903394346,0.302496117,0.959851466,0.798214552,0.714946398,0.710037068,0.975359209
0.440991498,0.07908505,0.815410876,0.638428999,0.873448061,0.902569065,0.334556841,0.991793192,0.579793415,0.558380858,0.872054481,0.785815958,0.612920553,0.453881325,0.37988269,0.268938009,0.084220552,0.275521602,0.784019668,0.764704051
0.466990269,0.090366772,0.683667514,0.309344895,0.391803323,0.67933872,0.757411968,0.676320499,0.186646526,0.350233658,0.591224092,0.666692631,0.159583596,0.827720454,0.621339804,0.67823708,0.444450519,0.947697326,0.17931148,0.809786457
0.280793603,0.579330962,0.189240336,0.297882575,0.69348683,0.283792134,0.931838418,0.056853715,0.197253449,0.375969584,0.781231432,0.912172265,0.887284669,0.14222416,0.625928336,0.099077169,0.012001317,0.878328541,0.959638957,0.569733017
0.518886333,0.405205092,0.271288671,0.611937635,0.448910305,0.058441603,0.881985554,0.739918772,0.238302303,0.055140148,0.823408246,0.493058068,0.799851883,0.089349129,0.485651868,0.465786112,0.818832564,0.624778175,0.857220484,0.156806516
0.532941014,0.123465039,0.27907108,0.826967035,0.73963498,0.526442644,0.691820356,0.578711041,0.986931509,0.652667944,0.171486529,0.960995465,0.651692385,0.663486022,0.367236884,0.218006795,0.187695999,0.574263233,0.842960301,0.544246019
0.537839865,0.267805225,0.800877558,0.921785295,0.596372933,0.787887494,0.590665008,0.244295857,0.185763463,0.315884802,0.295181443,0.177371883,0.239883653,0.434711011,0.132525271,0.675297413,0.792858742,0.301315221,0.873531655,0.605746144
0.009506331,0.607242018,0.931331468,0.887335577,0.16629839,0.193970806,0.804539776,0.580457437,0.32981519,0.483824147,0.543125589,0.563368789,0.901989512,0.538725019,0.580380711,0.771403018,0.629582419,0.313506691,0.321036339,0.596050935
0.990500296,0.536394717,0.153357332,0.684928629,0.091182918,0.389017679,0.966427436,0.732034986,0.133661625,0.1358365,0.021595314,0.64452158,0.925788549,0.32084742,0.871507152,0.482456358,0.637076953,0.540033351,0.459746881,0.327885434
0.521904985,0.381283051,0.121835525,0.996851427,0.779272948,0.543717306,0.659125109,0.983076823,0.554445183,0.029526745,0.643316804,0.954999937,0.331509277,0.113345062,0.958881399,0.3712005,0.662467036,0.692569034,0.222680287,0.140367976
0.998576197,0.718019961,0.698313046,0.317946172,0.152740106,0.094732191,0.379874192,0.854473165,0.853978434,0.139369728,0.790025532,0.719906729,0.266303112,0.706306435,0.444632125,0.746291123,0.129406663,0.237614565,0.370006877,0.38368966
0.944596301,0.899335614,0.897425803,0.573624285,0.917303594,0.637933058,0.208051291,0.936612116,0.246974393,0.007168854,0.264392635,0.359114877,0.049692269,0.386477402,0.494355702,0.853349336,0.002842181,0.833101785,0.692221335,0.76480779
0.607137621,0.385059894,0.647867838,0.544028289,0.908018364,0.774264229,0.976651858,0.113279559,0.085911919,0.877196792,0.093439329,0.988599209,0.414178376,0.577377686,0.660361691,0.877205928,0.408508336,0.762292537,0.855405908,0.056853247
0.636279341,0.099142842,0.862331655,0.678273464,0.850162394,0.648226333,0.800798929,0.03828131,0.354457341,0.51729307,0.351632916,0.957071737,0.732236696,0.864245502,0.999073793,0.807227428,0.630580342,0.775136451,0.288422005,0.333342795
0.466920147,0.861443386,0.048405227,0.089637004,0.610676336,0.94183654,0.216708712,0.76329554,0.1332868,0.440253362,0.779169779,0.464529823,0.331908018,0.059674577,0.864058363,0.813306837,0.804316428,0.366942547,0.397502679,0.393106165
0.472556443,0.522654591,0.988609237,0.530282017,0.350298252,0.83602756,0.78623114,0.555335397,0.415495007,0.261894941,0.671101206,0.139032515,0.847270608,0.71738959,0.332084991,0.248991346,0.445943542,0.310821476,0.220449831,0.520463084
0.457388364,0.477004924,0.632444511,0.964271641,0.741972648,0.83897701,0.666601685,0.005653212,0.384219785,0.878386821,0.216514431,0.501279625,0.314153569,0.079534462,0.81597255,0.851658892,0.845430953,0.601201409,0.058154228,0.753622877
0.26833665,0.746018661,0.550370614,0.608894702,0.786883685,0.222623912,0.500684642,0.716953009,0.342824823,0.685559694,0.077664104,0.986779325,0.104144664,0.566189344,0.82690035,0.284821618,0.918082337,0.868399143,0.943229949,0.444424045
0.817822862,0.053222542,0.800435044,0.49401642,0.674232294,0.347565348,0.685477344,0.349030565,0.891264567,0.247199126,0.66181153,0.472778453,0.053785023,0.087220916,0.16923146,0.330934749,0.282918266,0.100473344,0.152579927,0.201559357
0.970525543,0.682906,0.734106076,0.388980028,0.047126944,0.66702824,0.754353233,0.981635986,0.717076541,0.196209558,0.345155801,0.244610976,0.553212952,0.451619673,0.90918772,0.357794709,0.616443501,0.473894694,0.162388171,0.017482977
0.627091,0.41923699,0.117142329,0.5734749,0.262107967,0.437727614,0.937734826,0.090227977,0.627931674,0.065397595,0.145020064,0.262944901,0.347087532,0.311736475,0.963601817,0.806660169,0.602511892,0.793828914,0.312515416,0.234588942
0.002901193,0.528370076,0.057963106,0.328817565,0.621142584,0.200685694,0.441252509,0.519583482,0.630383704,0.503187555,0.533958512,0.864157797,0.513268867,0.263577384,0.442624184,0.081454273,0.560390114,0.391530992,0.211090118,0.788438
0.076530214,0.802260539,0.530345879,0.329453257,0.252909012,0.630268095,0.765743714,0.023502326,0.983069983,0.292078534,0.577841339,0.517634431,0.453250347,0.238051182,0.252347796,0.84426003,0.041406715,0.777245758,0.088656765,0.935146312
0.096590641,0.734357121,0.133398749,0.258846013,0.704766119,0.669839835,0.457779377,0.84265517,0.247100677,0.211410552,0.627097686,0.681501544,0.815148898,0.982176975,0.0281807,0.018355579,0.680011045,0.044858777,0.431601647,0.288229552
0.392296523,0.00389809,0.506144295,0.279004848,0.733994641,0.214899079,0.07277181,0.062859453,0.939021664,0.432713164,0.724238101,0.493453822,0.294452128,0.030954762,0.692686747,0.711993557,0.537622676,0.894528957,0.508498284,0.744659039
0.495998469,0.847677099,0.149643439,0.821941627,0.450785082,0.513596191,0.51637854,0.69594555,0.818564356,0.237197474,0.651868711,0.946287593,0.922926877,0.613216164,0.557397247,0.032526283,0.610277674,0.65002891,0.805354418,0.87858152
0.866847386,0.501429914,0.834142458,0.070867534,0.317333375,0.064961998,0.033558591,0.113431082,0.948045147,0.852402126,0.768947327,0.329409214,0.477649731,0.990964923,0.732760758,0.706250822,0.372611205,0.497767696,0.063749995,0.86346937
0.992271411,0.321946812,0.87395497,0.107808809,0.481420051,0.350885814,0.506850002,0.177098582,0.058354322,0.87324189,0.230090255,0.522135053,0.147172612,0.680423372,0.873492935,0.594094882,0.713413877,0.569214779,0.867029665,0.610567898
0.417000228,0.443256316,0.51356206,0.082942248,0.802402837,0.270390761,0.240176504,0.97064063,0.359669942,0.062928211,0.767255813,0.258662943,0.624908879,0.549909163,0.384731756,0.9890793,0.925731605,0.184715098,0.416995074,0.045178402
0.465081976,0.771002774,0.301793054,0.961705974,0.782469886,0.490831168,0.254723129,0.077779709,0.941670824,0.034856203,0.837720323,0.856352742,0.983572423,0.246072841,0.910523883,0.045255935,0.70045874,0.903782067,0.777330138,0.548637558
0.999398319,0.82038546,0.258060661,0.961566222,0.130410381,0.086429763,0.743591493,0.34535103,0.904431597,0.018068915,0.486370622,0.684575904,0.204515188,0.934180538,0.116905235,0.479756652,0.170188975,0.758934363,0.244534968,0.003884103
0.773705634,0.016570208,0.054030659,0.668531497,0.345284179,0.293779426,0.006548798,0.873543713,0.494467943,0.06979203,0.144457544,0.26884831,0.434084075,0.051148083,0.641863053,0.49468286,0.662436616,0.997935148,0.860681462,0.638323743
0.709127657,0.32566116,0.614738636,0.468134568,0.626048923,0.385459129,0.10155995,0.815407366,0.467214253,0.94494464,0.180818795,0.322559617,0.91209085,0.195684077,0.842004987,0.488226854,0.930084468,0.257263529,0.948817932,0.276010569
0.642029002,0.817052232,0.18369364,0.734574675,0.686547666,0.713807129,0.146193991,0.374342118,0.805597815,0.1255858,0.8709709,0.994908738,0.790630407,0.093504409,0.186758485,0.453732056,0.972360294,0.082542841,0.384149872,0.480100531
0.926479964,0.16061058,0.89726879,0.6576747,0.301791598,0.283172289,0.630259092,0.493894736,0.665458445,0.12529008,0.086572523,0.388594892,0.034706665,0.826085314,0.572317622,0.235789812,0.648945726,0.16165793,0.212129295,0.885905054
0.895053031,0.682373298,0.273761011,0.578232179,0.261148794,0.077872718,0.40364196,0.037708179,0.044141802,0.204128259,0.769891832,0.063071914,0.871474458,0.150422449,0.4643787,0.198890911,0.247649664,0.326369483,0.466306547,0.619197878
0.259315161,0.376848383,0.812968293,0.357985228,0.166689232,0.594656316,0.100101515,0.866371287,0.061134938,0.81828199,0.22439766,0.662294856,0.87661074,0.904914935,0.845280491,0.59828061,0.714173033,0.270102275,0.207543519,0.066947822
0.629524397,0.057101697,0.799707977,0.030008976,0.46910189,0.581339261,0.40471374,0.219371019,0.151666876,0.852538815,0.710887839,0.540796411,0.534942811,0.573862415,0.814645968,0.490191341,0.764026975,0.746359013,0.506367212,0.207353825
0.988335405,0.902038963,0.984174544,0.524406885,0.894355816,0.25007345,0.602837069,0.233298075,0.330990895,0.857234956,0.809015252,0.057875643,0.521906795,0.517749632,0.139838975,0.671559998,0.316792804,0.117280233,0.421840402,0.945777892
0.678628266,0.751029312,0.587443309,0.106955784,0.22037112,0.193222519,0.735263032,0.792492397,0.751700023,0.241573885,0.748466276,0.345605663,0.025628758,0.032988152,0.760184216,0.96802081,0.536845437,0.916010711,0.67222701,0.995637678
0.332475063,0.248812047,0.460979153,0.343324919,0.182430551,0.417580934,0.649869637,0.512729201,0.875125014,0.812585971,0.757450013,0.035321076,0.111415959,0.011417945,0.606006927,0.071279158,0.463655007,0.917370331,0.699319467,0.559363703
0.371608515,0.862837986,0.708791061,0.600901174,0.918744334,0.386356846,0.0152674,0.254802753,0.777481857,0.676753919,0.904358851,0.374864193,0.711221636,0.833097273,0.513841689,0.209098285,0.016928306,0.671306347,0.486745431,0.569954027
0.973567428,0.476714698,0.821246356,0.287663184,0.462861935,0.241236453,0.355667757,0.13932784,0.460534651,0.097710074,0.635368959,0.56414915,0.834715604,0.323805222,0.441730769,0.65756803,0.84229081,0.700383574,0.815194198,0.871655153
0.571849743,0.097909109,0.318612818,0.246850018,0.285660538,0.225098358,0.125629538,0.442278162,0.095795349,0.442857141,0.092652331,0.737154142,0.145408968,0.809438675,0.338514207,0.189536209,0.006851682,0.783955359,0.474115836,0.913815942
0.087668939,0.478861325,0.037919781,0.580051964,0.651323592,0.024935975,0.218588759,0.027342362,0.861837034,0.882795601,0.686742892,0.014512315,0.788743854,0.89225984,0.59022457,0.235061511,0.68290433,0.422452536,0.797318485,0.086525456
0.078688829,0.34392841,0.705743296,0.214397194,0.569837559,0.668022662,0.662726398,0.888086185,0.851263817,0.071888035,0.987587644,0.370456179,0.023256657,0.419544213,0.534959162,0.468271279,0.574070006,0.102797724,0.868823556,0.263145298
0.973224375,0.573175129,0.647825636,0.398272166,0.901133107,0.801452161,0.191612159,0.172166517,0.642107254,0.858018116,0.783597158,0.605315551,0.898536159,0.27317453,0.509932336,0.434273652,0.007081021,0.342601208,0.762548454,0.769358372
0.246485278,0.305698676,0.226491261,0.001666984,0.617248192,0.825914381,0.906660674,0.239837697,0.615396272,0.512759102,0.852185893,0.835579942,0.755143531,0.443493224,0.943212709,0.050488358,0.72427648,0.636350726,0.86342899,0.861221969
0.498034409,0.108405223,0.80094393,0.038212657,0.788189161,0.158955865,0.937536249,0.394282421,0.602748016,0.601394746,0.199218455,0.966002597,0.910134383,0.325964879,0.570346613,0.233058692,0.09746465,0.941270303,0.613574793,0.027247635
0.215840142,0.118831633,0.702884581,0.502787962,0.557534244,0.363070729,0.701705764,0.351050583,0.986684045,0.299967941,0.558674229,0.974947626,0.816362649,0.311235928,0.873600383,0.781215856,0.839005555,0.995248991,0.484259885,0.33769663
0.838874955,0.661854581,0.556126117,0.075317927,0.663881049,0.079429027,0.949878413,0.730392279,0.157783867,0.292962299,0.19679984,0.003980712,0.887731206,0.065438597,0.416977757,0.06494148,0.53583103,0.391439825,0.619510566,0.916289386
0.376303164,0.558444497,0.891988435,0.496865007,0.183601852,0.126700633,0.79172953,0.028243893,0.357564463,0.964310412,0.321310184,0.064328938,0.430307416,0.408544909,0.981845425,0.884839434,0.710958032,0.985069356,0.443791881,0.184751304
0.058888631,0.652638406,0.401921339,0.09731364,0.159167222,0.393776635,0.621542821,0.704999645,0.732795119,0.432554089,0.303647366,0.845835762,0.714063208,0.177206417,0.103123844,0.396580072,0.594570812,0.882761992,0.413063367,0.434254576
0.266520218,0.406929781,0.690435197,0.115474691,0.307440221,0.901467724,0.603822503,0.373870068,0.853353086,0.601659659,0.179288794,0.744917454,0.736922043,0.136127814,0.378456374,0.293481025,0.321893733,0.393197143,0.170332877,0.925572855
0.929195021,0.613996793,0.459407509,0.596581087,0.620737163,0.070486844,0.540534396,0.636163337,0.275705773,0.082104032,0.77658418,0.678983645,0.81451025,0.925798713,0.82923498,0.899346044,0.938969163,0.3678341,0.179633565,0.934890649
0.931083334,0.746320967,0.939079902,0.547390872,0.360133658,0.995445241,0.414722997,0.11941481,0.022770291,0.210018261,0.914744255,0.84196868,0.384047971,0.290361302,0.794737064,0.596257134,0.986885774,0.786587275,0.344079053,0.837873666
0.378904955,0.425444239,0.177116454,0.445756186,0.781126642,0.445169848,0.037077245,0.204491445,0.022384319,0.512910029,0.351718137,0.643075922,0.225403194,0.319048825,0.669776307,0.092791654,0.442549424,0.394567118,0.383804861,0.810219049
0.764245002,0.401948315,0.015973197,0.381688835,0.361326141,0.459833007,0.047488208,0.086833467,0.412666128,0.836344165,0.130250559,0.628962058,0.599744868,0.686854877,0.358342228,0.202443389,0.280850183,0.016563346,0.280683921,0.281547956
0.129249125,0.57477366,0.337697374,0.994399599,0.843083226,0.367278254,0.381630867,0.430842309,0.348726425,0.428500357,0.767917825,0.180416478,0.87300768,0.312973299,0.268980456,0.761312214,0.540667547,0.256785117,0.108860018,0.801614179
0.712629577,0.75718031,0.943614857,0.060880917,0.008057848,0.409396594,0.125085249,0.407000942,0.861389672,0.412491677,0.56003662,0.468176529,0.937529282,0.145052016,0.292828151,0.686758826,0.164929549,0.37484746,0.454010246,0.474163811
0.72552609,0.736376085,0.440300638,0.875952547,0.015403153,0.763338543,0.531662619,0.470587573,0.175711235,0.151800828,0.026612147,0.865377189,0.15447986,0.783127009,0.134774508,0.479544033,0.746989356,0.063703842,0.226015233,0.883425893
0.214004378,0.954906835,0.386501432,0.330380731,0.15980753,0.332106338,0.422352501,0.963770659,0.511993485,0.490331911,0.791932067,0.200520134,0.054903972,0.942742696,0.638651998,0.204746913,0.879175829,0.16187713,0.879345582,0.075544123
0.66101537,0.844941673,0.373297924,0.767381082,0.855685551,0.597439614,0.46136336,0.982497936,0.380421581,0.403646921,0.158003371,0.311859546,0.662380169,0.399131632,0.220866728,0.027497226,0.241732173,0.943180567,0.888252504,0.573788191
0.551492821,0.953798107,0.897454798,0.345938159,0.15555676,0.957867304,0.532516507,0.228189493,0.197898034,0.497844297,0.451437326,0.873731261,0.431243157,0.400860669,0.375822966,0.796620781,0.698561873,0.719121236,0.347913137,0.086233419
0.141158044,0.34046909,0.482722824,0.01850033,0.536181682,0.94667974,0.825339866,0.521216917,0.069561973,0.954542871,0.308692953,0.867607111,0.081916607,0.80253865,0.775815371,0.843306126,0.715648004,0.03757109,0.308696328,0.257827511
0.538625459,0.98108387,0.062265864,0.201588156,0.84964079,0.835827271,0.216563397,0.331261826,0.850636418,0.080685432,0.060292425,0.782687498,0.687871868,0.749683663,0.049615019,0.739478612,0.14798001,0.145717925,0.983400861,0.051930473
0.444435996,0.510097032,0.870112897,0.511476078,0.631978609,0.730407866,0.368463206,0.146064715,0.494157036,0.604996783,0.375853455,0.511740537,0.595224237,0.618848791,0.812428022,0.328081847,0.948596702,0.64566926,0.724307514,0.559500205
0.275054711,0.04839291,0.560282431,0.80039002,0.783749654,0.217821681,0.473807163,0.276896073,0.405054905,0.216355795,0.988857551,0.616363783,0.094425443,0.802940757,0.342931135,0.737707314,0.072217537,0.831448944,0.237209752,0.277821661
0.91439927,0.138029809,0.071863971,0.751880079,0.192422574,0.463435195,0.274830465,0.490450453,0.13495516,0.564574278,0.302649336,0.89304862,0.481010027,0.034588139,0.61591307,0.897370793,0.331401001,0.869237226,0.123710933,0.168049396
0.103573294,0.203766252,0.561847643,0.915050924,0.181490706,0.92812302,0.745579316,0.958498755,0.212095218,0.50716828,0.831808465,0.426296714,0.643396728,0.728044464,0.857126654,0.021766743,0.741479629,0.830303363,0.374806027,0.760359646
0.070607314,0.244953424,0.075510594,0.969582351,0.329368356,0.583737295,0.540889836,0.9098153,0.125140935,0.732839833,0.274053512,0.488445972,0.46149919,0.102063849,0.587408434,0.166593382,0.880032782,0.591405064,0.927090446,0.717891932
0.082428943,0.955065176,0.955119255,0.181474455,0.704363153,0.71389847,0.326465964,0.4946421,0.641167449,0.561878718,0.053822259,0.954678006,0.599603243,0.979480799,0.750086127,0.51477306,0.984533071,0.600642303,0.956849082,0.543687349
0.189240969,0.569799069,0.617207253,0.981720253,0.67086004,0.223338282,0.509369929,0.965723857,0.2372204,0.72226883,0.896270876,0.793129382,0.07007631,0.992907848,0.226582044,0.585612516,0.211902648,0.279902852,0.936006732,0.658834422
0.38137128,0.543250251,0.242567857,0.640275275,0.24429896,0.484592144,0.732531847,0.207469765,0.057419225,0.926155188,0.684036206,0.207175836,0.378972875,0.342991492,0.051456514,0.277400893,0.034894378,0.518540927,0.262143509,0.508853639
0.866295003,0.871733829,0.56245076,0.997206885,0.247746161,0.670171826,0.966254189,0.842531913,0.282850671,0.683514478,0.903042193,0.74663881,0.869527392,0.236694236,0.327849892,0.877302627,0.635869325,0.97575734,0.72883023,0.949117166
0.024361692,0.859763593,0.701227664,0.34129721,0.810713859,0.452687518,0.260146968,0.084235533,0.901977758,0.763494107,0.602054011,0.007654067,0.643203367,0.507747477,0.356327733,0.002987465,0.933048085,0.956024373,0.195631872,0.262223867
0.515492781,0.364409294,0.871403354,0.638535481,0.517261888,0.307050182,0.141011803,0.901350557,0.073891789,0.948217363,0.893257999,0.104495199,0.017576316,0.616685995,0.684340579,0.932285906,0.843627356,0.524408781,0.64348379,0.735386393
0.537814658,0.459611489,0.195724718,0.098215087,0.275427836,0.141257138,0.393120946,0.500312974,0.566293101,0.108468521,0.925148541,0.312022146,0.7313769,0.635349583,0.135858301,0.563044833,0.825682544,0.126786555,0.763978446,0.882241168
0.542505529,0.832035244,0.891062166,0.126699992,0.805654199,0.623912689,0.9095802,0.823794859,0.270946028,0.226843879,0.663334998,0.743864142,0.783948642,0.125386663,0.253121841,0.34522922,0.342731038,0.618435482,0.360066171,0.216339943
0.508353317,0.711586425,0.862177755,0.536104612,0.618850711,0.016622621,0.018486734,0.200249578,0.429095907,0.328531649,0.420173291,0.890756423,0.923691965,0.610134148,0.625239228,0.723746338,0.451859806,0.266157755,0.133923098,0.163673218
0.854041755,0.020337661,0.845912504,0.627977149,0.743243043,0.626036423,0.576504596,0.613789032,0.320873339,0.251758063,0.326979325,0.390520427,0.557484692,0.869520136,0.057233443,0.15435078,0.868852545,0.189907879,0.494631788,0.104531164
0.892592284,0.499497693,0.967146878,0.900618881,0.721371516,0.426060896,0.213413749,0.755598369,0.030008041,0.423215914,0.625335142,0.985712132,0.84954292,0.449588322,0.158213588,0.399238214,0.140167208,0.631194384,0.262147011,0.863275681
0.609752571,0.549181546,0.80299907,0.845837772,0.81412566,0.639007864,0.479619226,0.085475727,0.950831412,0.131861621,0.237563876,0.103547858,0.589792251,0.599357529,0.604534514,0.297074284,0.219920446,0.594592373,0.251812547,0.159910693
0.454537388,0.810130371,0.522760254,0.414756609,0.712932297,0.21997336,0.279266708,0.618495441,0.466045953,0.905716385,0.909351166,0.265903489,0.463440223,0.78296495,0.318797889,0.839205775,0.451692696,0.788632504,0.790504948,0.202949247
0.642681167,0.659924038,0.874041479,0.334460197,0.873115097,0.47959147,0.986003114,0.206224234,0.795594392,0.561017296,0.970675868,0.007617652,0.324050382,0.352316693,0.832667799,0.305388516,0.681335518,0.398418414,0.950869154,0.908615669
0.084430183,0.262287055,0.444202385,0.330108342,0.291059045,0.261294552,0.744977874,0.127266887,0.026737537,0.675132922,0.446311173,0.516427118,0.994468939,0.818789636,0.409590992,0.901704985,0.287657748,0.742964312,0.516697069,0.443117175
0.78363514,0.098243436,0.365697937,0.333475876,0.496573635,0.24755966,0.009088426,0.197226861,0.38892913,0.085727834,0.939881954,0.746103943,0.757171888,0.469113318,0.179308263,0.583364881,0.925888322,0.059202439,0.729670229,0.410742474
0.728252643,0.570907789,0.112566748,0.761623825,0.954638042,0.007462299,0.699965523,0.016933591,0.133512389,0.442441344,0.083512893,0.876594053,0.583179185,0.703962409,0.971619453,0.567713203,0.27782816,0.433307152,0.722816647,0.040917533
0.550971336,0.844352679,0.894969764,0.256136501,0.991667677,0.146766862,0.463999939,0.009540396,0.529220973,0.366330275,0.067160035,0.766430402,0.158993123,0.505708726,0.112201985,0.864314646,0.045180195,0.429052586,0.812588024,0.248520872
0.399523107,0.912976026,0.27736582,0.53029931,0.583812509,0.114974195,0.163449198,0.803389754,0.024972337,0.560872695,0.743810699,0.385001187,0.573607714,0.084096023,0.166521217,0.130637026,0.982739105,0.284951862,0.070211403,0.682489291
0.635175253,0.334693919,0.836718824,0.017647468,0.264824032,0.010477307,0.683011189,0.218281705,0.37125359,0.257223881,0.862346386,0.726761426,0.169517102,0.954399531,0.498612358,0.710315313,0.610807195,0.078346576,0.108458681,0.080945707
0.628643553,0.412644676,0.824814282,0.92833192,0.346345989,0.557805255,0.640309509,0.781295429,0.303349928,0.933642478,0.480502652,0.835615386,0.26653449,0.087198365,0.168193005,0.979218751,0.958420996,0.138260932,0.185039295,0.968066228
0.465523615,0.483868453,0.968939951,0.603308274,0.849527143,0.62481939,0.585733321,0.843756078,0.032149934,0.684851225,0.785228965,0.241793283,0.553455113,0.959136588,0.946535256,0.124965734,0.786738175,0.464442989,0.612314932,0.144949601
0.859193809,0.430425311,0.705005304,0.590710863,0.551801766,0.11052819,0.784566992,0.968286909,0.69489854,0.786669443,0.707091726,0.819150722,0.941056174,0.863232606,0.927490591,0.939790553,0.774182933,0.519411786,0.693266005,0.363073741
0.930086464,0.588072481,0.342662635,0.14242207,0.3594675,0.491064237,0.145503612,0.390691959,0.36570253,0.92688894,0.443883083,0.736849464,0.568789441,0.151418061,0.192874903,0.193606968,0.769277733,0.553162466,0.813761302,0.324630117
0.605672952,0.798090957,0.479023773,0.677328173,0.52181838,0.809623368,0.419596099,0.035944067,0.63798341,0.617407776,0.003344783,0.451021642,0.055129912,0.508649033,0.892093213,0.036142755,0.398928712,0.412483172,0.937842461,0.648089274
0.44503362,0.030298937,0.377777925,0.216666623,0.813485661,0.505901991,0.27329621,0.47581043,0.393074667,0.66098268,0.912459614,0.322178651,0.868578284,0.389833957,0.913686851,0.227005218,0.557370399,0.745857213,0.286101963,0.553292642
0.370002155,0.680787644,0.19430707,0.416332848,0.318980659,0.172143066,0.437961194,0.9826097,0.592960819,0.731741785,0.046823998,0.401765951,0.294640396,0.732811156,0.594296993,0.52184788,0.693834064,0.628819664,0.510721564,0.798790964
0.556851571,0.554094278,0.437745456,0.36043658,0.568840453,0.784211549,0.033870568,0.884040443,0.707826076,0.617737307,0.425522594,0.690751733,0.357998974,0.630535641,0.070106717,0.854269378,0.253534414,0.11272499,0.715171628,0.822813006
0.285650928,0.579874484,0.358398882,0.678117504,0.843432802,0.610490985,0.43150755,0.465955971,0.615482649,0.241784244,0.210017585,0.039071897,0.336219661,0.566129368,0.192044461,0.021995544,0.764523522,0.62276176,0.350833053,0.654038366
0.032357607,0.160049333,0.210584578,0.241086076,0.945270782,0.128913791,0.257720087,0.413589188,0.039576492,0.122585231,0.566715078,0.840836518,0.815688083,0.662532157,0.08602009,0.622559036,0.433172281,0.03380113,0.018605371,0.265693384
0.736576481,0.008070237,0.736936959,0.664800498,0.374074491,0.992237895,0.709293105,0.218657194,0.080599467,0.872098211,0.169435785,0.916612907,0.826046038,0.453322917,0.08396828,0.157684662,0.330025245,0.174919942,0.199456242,0.692385718
0.896954016,0.883808939,0.538552695,0.421298751,0.006825109,0.69594407,0.925147694,0.755250819,0.075394484,0.85623727,0.77071034,0.986579595,0.862057345,0.541833811,0.947346004,0.107055215,0.155450587,0.339306618,0.413850221,0.323247719
0.382129849,0.249278384,0.203963321,0.873974043,0.900981068,0.494441922,0.719039621,0.003712183,0.406825815,0.29745595,0.078539713,0.422519051,0.600152805,0.909478885,0.891995592,0.550677204,0.780681605,0.175779787,0.38847868,0.747524258
0.811394316,0.802019537,0.955001621,0.665829171,0.342298692,0.570354862,0.831269963,0.508260729,0.186650252,0.922252649,0.677672576,0.2989851,0.904957744,0.780658865,0.842070684,0.957410784,0.390396125,0.784598122,0.727632529,0.199734786
0.309526696,0.264810548,0.379707199,0.4499793,0.842732384,0.724258478,0.161362016,0.261132262,0.218163651,0.677579228,0.152101105,0.521908997,0.377855175,0.215401449,0.6642145,0.587002448,0.582262899,0.376136237,0.995922922,0.525920589
0.738001966,0.443722001,0.400943157,0.607335172,0.443018083,0.697769595,0.754217085,0.927281374,0.896228014,0.776299264,0.922996109,0.353371534,0.229600112,0.499148063,0.64325928,0.492083881,0.603546463,0.968251232,0.828386923,0.346336137
0.57477312,0.086225766,0.328867921,0.716531191,0.719058587,0.863433686,0.947032192,0.83952506,2.42E-05,0.70321248,0.973898632,0.029825131,0.50228913,0.96549867,0.008182428,0.906984275,0.477901987,0.305326866,0.997554262,0.029402638
0.098443369,0.289864377,0.571134933,0.041530231,0.963686854,0.158388996,0.985979239,0.974877063,0.171743404,0.535431738,0.419691824,0.865107382,0.842995281,0.400949378,0.437237496,0.111518936,0.498287659,0.385163182,0.227078443,0.840088446
0.965612168,0.848679428,0.395573352,0.198001879,0.564855164,0.279451794,0.765030241,0.558293565,0.446934849,0.109298888,0.845439037,0.53955713,0.979901373,0.56261092,0.901864858,0.152223539,0.748452736,0.912606168,0.688795946,0.452488194
